collection,collection.label,ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,classif3,classif3.label,classif4,classif4.label,classif5,classif5.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2010,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2010,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2010,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2011,2.6,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2011,2.2,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2011,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2011,14.2,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2011,4.3,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2011,3.5,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2011,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2011,18.7,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2011,0.6,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2011,0.6,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2011,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2011,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2012,2.7,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2012,1.3,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2012,52.2,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2012,48.7,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2012,5.0,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2012,2.5,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2012,87.1,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2012,62.2,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2012,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2012,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2012,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2012,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2013,2.5,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2013,2.0,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2013,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2013,27.8,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2013,4.1,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2013,3.2,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2013,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2013,36.3,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2013,0.5,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2013,0.5,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2013,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2013,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2014,3.1,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2014,2.3,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2014,55.2,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2014,26.5,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2014,5.1,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2014,3.7,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2014,85.6,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_M,Sex: Male,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2014,33.5,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2014,0.6,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2014,0.6,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2014,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_F,Sex: Female,MIG_STATUS_MIGRANTNOTEU,Status: Migrants excluding EU,,,,,,,,,2014,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_TOTAL,Status: Total,,,,,,,,,2015,2.8,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_NONMIG,Status: Non migrants,,,,,,,,,2015,1.0,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
SDG,SDG labour market indicators,SVN,Slovenia,FX:451,SVN - ADM - Compensated Injuries at Work Database Institute of Public Health of Republic of Slovenia,SDG_F881_SEX_MIG_RT,[8.8.1] Fatal occupational injuries per 100'000 workers null,SEX_T,Sex: Total,MIG_STATUS_MIGRANTEU,Status: EU Migrants,,,,,,,,,2015,,,,,,T13:149_T14:155,Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents,R1:4005,Repository: ILO calculations based on Eurostat data,
